Country;iso3;year;month;type;expected.mean;acm.mean;excess.mean*;cumul.excess.mean*;cumul.excess.low*;cumul.excess.high*
Suriname;SUR;2020;12;reported;362;389;27;97;27;171
Suriname;SUR;2021;1;reported;363;426;63;161;86;238
Suriname;SUR;2021;2;reported;364;334;-30;131;56;210
Suriname;SUR;2021;3;reported;364;339;-25;106;24;187
Suriname;SUR;2021;4;reported;364;353;-11;95;12;179
Suriname;SUR;2021;5;reported;365;552;187;282;195;371
Suriname;SUR;2021;6;reported;365;720;355;636;539;730
Suriname;SUR;2021;7;reported;366;601;235;871;774;971
Suriname;SUR;2021;8;reported;367;497;130;1001;904;1098
Suriname;SUR;2021;9;reported;366;677;311;1311;1211;1413
Suriname;SUR;2021;10;reported;367;733;366;1677;1571;1784
Suriname;SUR;2021;11;reported;368;496;128;1805;1695;1918
Suriname;SUR;2021;12;predicted;369;446;77;1882;1719;2058
Slovakia;SVK;2020;1;reported;4796;4991;195;195;-6;387
Slovakia;SVK;2020;2;reported;4868;4690;-178;17;-290;311
Slovakia;SVK;2020;3;reported;4743;4995;252;270;-104;634
Slovakia;SVK;2020;4;reported;4425;4282;-143;127;-290;547
Slovakia;SVK;2020;5;reported;4204;4229;25;152;-328;601
Slovakia;SVK;2020;6;reported;4116;4057;-59;93;-431;581
Slovakia;SVK;2020;7;reported;4162;4276;114;207;-348;754
Slovakia;SVK;2020;8;reported;4182;4436;254;460;-134;1035
Slovakia;SVK;2020;9;reported;4187;4327;140;601;-30;1253
Slovakia;SVK;2020;10;reported;4289;5389;1100;1701;1012;2358
Slovakia;SVK;2020;11;reported;4484;6051;1567;3268;2562;3988
Slovakia;SVK;2020;12;reported;4784;7366;2582;5850;5105;6588
Slovakia;SVK;2021;1;reported;4777;9081;4304;10154;9338;10932
Slovakia;SVK;2021;2;reported;4864;8040;3175;13329;12512;14128
Slovakia;SVK;2021;3;reported;4736;7594;2858;16187;15326;17055
Slovakia;SVK;2021;4;reported;4428;5512;1084;17270;16384;18195
Slovakia;SVK;2021;5;reported;4197;4682;485;17755;16830;18702
Slovakia;SVK;2021;6;reported;4114;4450;335;18090;17106;19057
Slovakia;SVK;2021;7;reported;4155;4298;143;18233;17171;19216
Slovakia;SVK;2021;8;reported;4181;4280;99;18332;17226;19365
Slovakia;SVK;2021;9;reported;4187;4632;445;18777;17661;19820
Slovakia;SVK;2021;10;reported;4284;5673;1389;20166;19021;21266
Slovakia;SVK;2021;11;reported;4471;7518;3047;23213;22011;24295
Slovakia;SVK;2021;12;reported;4773;7701;2928;26141;24957;27252
Slovenia;SVN;2020;1;reported;1934;2138;204;204;59;368
Slovenia;SVN;2020;2;reported;1990;1969;-21;183;-51;426
Slovenia;SVN;2020;3;reported;1991;1860;-131;52;-244;336
Slovenia;SVN;2020;4;reported;1960;1692;-269;-216;-587;114
Slovenia;SVN;2020;5;reported;1917;1780;-137;-353;-755;21
Slovenia;SVN;2020;6;reported;1862;1493;-369;-721;-1174;-301
Slovenia;SVN;2020;7;reported;1789;1749;-40;-761;-1244;-292
Slovenia;SVN;2020;8;reported;1739;1667;-72;-834;-1347;-339
Slovenia;SVN;2020;9;reported;1749;1663;-86;-920;-1452;-405
Slovenia;SVN;2020;10;reported;1806;1929;123;-798;-1343;-242
Slovenia;SVN;2020;11;reported;1903;2927;1024;226;-372;790
Slovenia;SVN;2020;12;reported;2001;3093;1092;1318;685;1912
Slovenia;SVN;2021;1;reported;2009;3006;997;2315;1681;2925
Slovenia;SVN;2021;2;reported;2072;1963;-109;2206;1546;2822
Slovenia;SVN;2021;3;reported;2070;1996;-74;2131;1418;2786
Slovenia;SVN;2021;4;reported;2033;1831;-202;1929;1179;2642
Slovenia;SVN;2021;5;reported;1990;1764;-226;1704;950;2438
Slovenia;SVN;2021;6;reported;1935;1701;-234;1470;680;2236
Slovenia;SVN;2021;7;reported;1858;1586;-272;1198;357;2000
Slovenia;SVN;2021;8;reported;1808;1547;-261;936;86;1758
Slovenia;SVN;2021;9;reported;1814;1704;-110;826;-39;1704
Slovenia;SVN;2021;10;reported;1871;1917;46;872;16;1757
Slovenia;SVN;2021;11;reported;1981;2384;403;1275;422;2182
Slovenia;SVN;2021;12;reported;2081;2365;284;1559;693;2497
Sweden;SWE;2020;1;reported;8009;8073;64;64;-173;292
Sweden;SWE;2020;2;reported;7711;7381;-330;-267;-668;75
Sweden;SWE;2020;3;reported;7959;8396;437;170;-332;600
Sweden;SWE;2020;4;reported;7338;10345;3007;3177;2592;3707
Sweden;SWE;2020;5;reported;6851;8705;1854;5031;4414;5616
Sweden;SWE;2020;6;reported;6478;7263;785;5816;5180;6447
Sweden;SWE;2020;7;reported;6723;6847;124;5939;5246;6619
Sweden;SWE;2020;8;reported;6665;6811;146;6085;5328;6797
Sweden;SWE;2020;9;reported;6625;6566;-59;6027;5228;6794
Sweden;SWE;2020;10;reported;7028;7058;30;6056;5229;6861
Sweden;SWE;2020;11;reported;7145;8037;892;6948;6056;7819
Sweden;SWE;2020;12;reported;7945;9930;1984;8933;7984;9794
Sweden;SWE;2021;1;reported;7939;9921;1982;10915;9930;11824
Sweden;SWE;2021;2;reported;7652;7348;-304;10610;9587;11570
Sweden;SWE;2021;3;reported;7896;7569;-327;10283;9206;11332
Sweden;SWE;2021;4;reported;7278;7155;-123;10160;9096;11190
Sweden;SWE;2021;5;reported;6793;7065;272;10431;9312;11524
Sweden;SWE;2021;6;reported;6423;6395;-28;10404;9247;11548
Sweden;SWE;2021;7;reported;6664;6814;150;10553;9346;11739
Sweden;SWE;2021;8;reported;6596;6833;237;10790;9618;11967
Sweden;SWE;2021;9;reported;6558;6946;388;11178;9960;12361
Sweden;SWE;2021;10;reported;6970;7303;333;11512;10290;12797
Sweden;SWE;2021;11;reported;7099;7397;298;11810;10554;13141
Sweden;SWE;2021;12;reported;7876;8273;397;12207;10891;13532
Eswatini;SWZ;2020;1;predicted;942;961;19;19;-223;302
Eswatini;SWZ;2020;2;predicted;944;933;-10;9;-347;411
Eswatini;SWZ;2020;3;predicted;949;921;-28;-19;-472;444
Eswatini;SWZ;2020;4;predicted;963;902;-61;-80;-592;445
Eswatini;SWZ;2020;5;predicted;977;935;-42;-122;-725;453
Eswatini;SWZ;2020;6;predicted;992;1034;42;-80;-727;597
Eswatini;SWZ;2020;7;predicted;994;1124;130;50;-628;793
Eswatini;SWZ;2020;8;predicted;986;1182;196;246;-535;1068
Eswatini;SWZ;2020;9;predicted;970;1091;121;367;-456;1188
Eswatini;SWZ;2020;10;predicted;960;1049;89;456;-422;1359
Eswatini;SWZ;2020;11;predicted;953;1004;50;507;-391;1467
Eswatini;SWZ;2020;12;predicted;948;1146;198;705;-299;1679
Eswatini;SWZ;2021;1;predicted;922;1524;602;1307;260;2396
Eswatini;SWZ;2021;2;predicted;925;1173;248;1555;425;2736
Eswatini;SWZ;2021;3;predicted;930;1036;106;1661;506;2902
Eswatini;SWZ;2021;4;predicted;942;962;20;1681;462;2935
Eswatini;SWZ;2021;5;predicted;958;946;-12;1669;419;2864
Eswatini;SWZ;2021;6;predicted;970;971;1;1670;385;2883
Eswatini;SWZ;2021;7;predicted;972;1224;252;1922;684;3179
Eswatini;SWZ;2021;8;predicted;965;1598;633;2555;1254;3931
Eswatini;SWZ;2021;9;predicted;949;1259;310;2865;1511;4310
Eswatini;SWZ;2021;10;predicted;941;1048;108;2973;1554;4399
Eswatini;SWZ;2021;11;predicted;934;995;61;3034;1604;4501
Eswatini;SWZ;2021;12;predicted;928;1081;154;3188;1649;4648
Seychelles;SYC;2020;1;reported;69;65;-4;-4;-9;0
Seychelles;SYC;2020;2;reported;69;61;-8;-13;-20;-6
Seychelles;SYC;2020;3;reported;70;57;-13;-26;-34;-17
Seychelles;SYC;2020;4;reported;70;59;-11;-36;-46;-26
Seychelles;SYC;2020;5;reported;70;41;-29;-66;-77;-54
Seychelles;SYC;2020;6;reported;70;52;-18;-84;-96;-72
Seychelles;SYC;2020;7;reported;71;56;-15;-99;-112;-86
Seychelles;SYC;2020;8;reported;71;50;-21;-120;-134;-104
Seychelles;SYC;2020;9;reported;71;54;-17;-137;-153;-120
Seychelles;SYC;2020;10;reported;71;43;-28;-165;-182;-146
Seychelles;SYC;2020;11;reported;71;66;-5;-170;-188;-151
Seychelles;SYC;2020;12;reported;72;64;-8;-178;-197;-158
Seychelles;SYC;2021;1;reported;72;69;-3;-181;-201;-161
Seychelles;SYC;2021;2;reported;72;78;6;-175;-196;-154
Seychelles;SYC;2021;3;reported;72;74;2;-173;-195;-151
Seychelles;SYC;2021;4;reported;72;63;-9;-182;-206;-161
Seychelles;SYC;2021;5;reported;73;91;18;-164;-189;-141
Seychelles;SYC;2021;6;reported;73;108;35;-129;-156;-104
Seychelles;SYC;2021;7;reported;73;98;25;-104;-132;-77
Seychelles;SYC;2021;8;reported;73;66;-7;-111;-138;-83
Seychelles;SYC;2021;9;reported;73;72;-1;-113;-141;-83
Seychelles;SYC;2021;10;reported;74;72;-2;-114;-143;-83
Seychelles;SYC;2021;11;reported;74;59;-15;-130;-160;-98
Seychelles;SYC;2021;12;reported;74;75;1;-129;-160;-96
Syrian Arab Republic;SYR;2020;1;predicted;6516;6663;147;147;-2408;3050
Syrian Arab Republic;SYR;2020;2;predicted;6385;6404;19;167;-3391;3909
Syrian Arab Republic;SYR;2020;3;predicted;6249;5709;-540;-373;-4580;4070
Syrian Arab Republic;SYR;2020;4;predicted;6093;5442;-651;-1024;-5732;3957
Syrian Arab Republic;SYR;2020;5;predicted;5879;5579;-300;-1325;-6620;4389
Syrian Arab Republic;SYR;2020;6;predicted;5747;6006;260;-1065;-6703;4867
Syrian Arab Republic;SYR;2020;7;predicted;5632;6329;697;-368;-6666;6052
Syrian Arab Republic;SYR;2020;8;predicted;5653;6297;644;276;-5904;7404
Syrian Arab Republic;SYR;2020;9;predicted;5669;6196;527;803;-6214;8024
Syrian Arab Republic;SYR;2020;10;predicted;5906;6356;450;1253;-6052;9534
Syrian Arab Republic;SYR;2020;11;predicted;6242;7110;868;2121;-5660;10988
Syrian Arab Republic;SYR;2020;12;predicted;6391;7362;970;3091;-5178;12233
Syrian Arab Republic;SYR;2021;1;predicted;5485;6074;590;3681;-5425;13445
Syrian Arab Republic;SYR;2021;2;predicted;5428;5738;309;3990;-6026;14045
Syrian Arab Republic;SYR;2021;3;predicted;5249;5886;637;4627;-5654;15525
Syrian Arab Republic;SYR;2021;4;predicted;5106;5814;708;5335;-5666;16246
Syrian Arab Republic;SYR;2021;5;predicted;4980;5627;647;5982;-5808;17431
Syrian Arab Republic;SYR;2021;6;predicted;4846;5529;683;6665;-4793;18862
Syrian Arab Republic;SYR;2021;7;predicted;4750;5466;717;7382;-4383;19446
Syrian Arab Republic;SYR;2021;8;predicted;4750;5590;840;8222;-4084;20348
Syrian Arab Republic;SYR;2021;9;predicted;4774;5502;729;8951;-3284;21623
Syrian Arab Republic;SYR;2021;10;predicted;4929;5628;699;9650;-3024;22585
Syrian Arab Republic;SYR;2021;11;predicted;5188;5772;585;10235;-2789;23061
Syrian Arab Republic;SYR;2021;12;predicted;5400;5949;549;10783;-2804;23778
Chad;TCD;2020;1;predicted;12932;13380;448;448;-2927;4650
Chad;TCD;2020;2;predicted;12735;12899;164;612;-3972;6479
Chad;TCD;2020;3;predicted;12366;12287;-79;532;-5227;7081
Chad;TCD;2020;4;predicted;12191;11739;-452;81;-6424;7135
Chad;TCD;2020;5;predicted;12064;12645;581;661;-6182;8907
Chad;TCD;2020;6;predicted;12047;12774;727;1389;-6205;10684
Chad;TCD;2020;7;predicted;12211;12900;689;2078;-6056;11460
Chad;TCD;2020;8;predicted;12335;12946;611;2689;-6152;13227
Chad;TCD;2020;9;predicted;12283;12751;468;3157;-6282;13879
Chad;TCD;2020;10;predicted;12317;12377;59;3216;-7017;14489
Chad;TCD;2020;11;predicted;12626;12683;57;3273;-7968;14945
Chad;TCD;2020;12;predicted;12768;12752;-16;3256;-8275;15832
Chad;TCD;2021;1;predicted;12943;13194;251;3507;-8710;16499
Chad;TCD;2021;2;predicted;12743;13513;770;4278;-7821;17397
Chad;TCD;2021;3;predicted;12368;13428;1060;5337;-7375;18972
Chad;TCD;2021;4;predicted;12201;12884;683;6020;-7464;19972
Chad;TCD;2021;5;predicted;12068;12789;720;6741;-7641;20966
Chad;TCD;2021;6;predicted;12055;12893;839;7579;-7248;22157
Chad;TCD;2021;7;predicted;12221;13093;872;8451;-6666;23861
Chad;TCD;2021;8;predicted;12340;12900;560;9011;-6421;25400
Chad;TCD;2021;9;predicted;12291;12417;126;9137;-6899;25759
Chad;TCD;2021;10;predicted;12326;12206;-120;9017;-7909;25733
Chad;TCD;2021;11;predicted;12629;12739;110;9127;-8191;27358
Chad;TCD;2021;12;predicted;12775;13415;640;9767;-7657;27169
Togo;TGO;2020;1;predicted;4567;4644;77;77;-1115;1330
Togo;TGO;2020;2;predicted;4509;4554;45;123;-1554;2077
Togo;TGO;2020;3;predicted;4476;4476;0;122;-1888;2355
Togo;TGO;2020;4;predicted;4498;4438;-60;62;-2339;2619
Togo;TGO;2020;5;predicted;4528;4568;40;102;-2592;3063
Togo;TGO;2020;6;predicted;4574;4648;74;176;-2772;3292
Togo;TGO;2020;7;predicted;4615;4843;228;403;-2861;3737
Togo;TGO;2020;8;predicted;4631;4888;256;660;-2786;4550
Togo;TGO;2020;9;predicted;4612;4843;230;890;-2679;4943
Togo;TGO;2020;10;predicted;4590;4653;62;952;-2826;5225
Togo;TGO;2020;11;predicted;4554;4565;11;964;-3104;5354
Togo;TGO;2020;12;predicted;4550;4584;34;998;-3311;5514
Togo;TGO;2021;1;predicted;4530;4735;205;1203;-3299;5922
Togo;TGO;2021;2;predicted;4472;4761;289;1492;-3231;6302
Togo;TGO;2021;3;predicted;4440;4752;312;1804;-2804;6776
Togo;TGO;2021;4;predicted;4463;4710;247;2050;-3007;7184
Togo;TGO;2021;5;predicted;4494;4608;113;2164;-2811;7532
Togo;TGO;2021;6;predicted;4539;4559;19;2183;-3073;7660
Togo;TGO;2021;7;predicted;4582;4766;184;2368;-3210;8072
Togo;TGO;2021;8;predicted;4593;4897;304;2672;-3040;8655
Togo;TGO;2021;9;predicted;4575;4934;359;3030;-3094;9434
Togo;TGO;2021;10;predicted;4554;4688;134;3164;-2848;9478
Togo;TGO;2021;11;predicted;4518;4567;49;3213;-2927;9739
Togo;TGO;2021;12;predicted;4516;4706;190;3403;-3022;10199
Thailand;THA;2020;1;reported;41480;47125;5632;5632;4173;7000
Thailand;THA;2020;2;reported;41425;39758;-1681;3951;1981;6100
Thailand;THA;2020;3;reported;41295;44304;2996;6947;4329;9404
Thailand;THA;2020;4;reported;41093;40057;-1049;5898;3040;8972
Thailand;THA;2020;5;reported;40827;39674;-1166;4732;1492;8048
Thailand;THA;2020;6;reported;40568;39479;-1103;3629;-72;7579
Thailand;THA;2020;7;reported;40453;39817;-650;2979;-1066;7164
Thailand;THA;2020;8;reported;40729;40999;257;3236;-845;7611
Thailand;THA;2020;9;reported;41065;39361;-1717;1519;-3075;5868
Thailand;THA;2020;10;reported;41393;41640;234;1753;-3120;6386
Thailand;THA;2020;11;reported;41650;43545;1881;3634;-1409;8612
Thailand;THA;2020;12;reported;41769;45679;3897;7531;2077;12827
Thailand;THA;2021;1;reported;41835;46685;4843;12373;6624;17980
Thailand;THA;2021;2;reported;41763;38228;-3542;8831;2859;14416
Thailand;THA;2021;3;reported;41620;46748;5121;13952;7680;19967
Thailand;THA;2021;4;reported;41443;42435;985;14938;8295;21412
Thailand;THA;2021;5;reported;41111;45387;4269;19207;12489;26383
Thailand;THA;2021;6;reported;40839;43522;2676;21883;14911;28883
Thailand;THA;2021;7;reported;40814;48944;8123;30006;22757;37436
Thailand;THA;2021;8;reported;40989;57125;16129;46135;38653;53990
Thailand;THA;2021;9;reported;41286;48129;6836;52971;45256;60737
Thailand;THA;2021;10;reported;41658;46448;4783;57754;50006;65804
Thailand;THA;2021;11;reported;41943;48892;6943;64697;56756;72947
Thailand;THA;2021;12;reported;42062;51107;9038;73735;65055;82252
Tajikistan;TJK;2020;1;reported;3426;3645;219;219;58;377
Tajikistan;TJK;2020;2;reported;3005;3152;146;365;117;602
Tajikistan;TJK;2020;3;reported;3025;3142;116;482;173;794
Tajikistan;TJK;2020;4;reported;2890;3115;224;706;370;1062
Tajikistan;TJK;2020;5;reported;2833;5500;2667;3373;2986;3776
Tajikistan;TJK;2020;6;reported;2838;3510;672;4045;3592;4454
Tajikistan;TJK;2020;7;reported;2954;3395;441;4485;3990;4926
Tajikistan;TJK;2020;8;reported;2744;3656;912;5398;4875;5873
Tajikistan;TJK;2020;9;reported;2597;3864;1267;6664;6137;7171
Tajikistan;TJK;2020;10;reported;2788;5230;2442;9106;8558;9662
Tajikistan;TJK;2020;11;reported;3056;4473;1417;10523;9944;11139
Tajikistan;TJK;2020;12;reported;3402;3585;183;10706;10088;11335
Tajikistan;TJK;2021;1;reported;3394;3553;155;10861;10214;11523
Tajikistan;TJK;2021;2;reported;2978;2658;-324;10537;9866;11266
Tajikistan;TJK;2021;3;reported;3001;3130;125;10662;9950;11384
Tajikistan;TJK;2021;4;reported;2867;2858;-13;10649;9913;11416
Tajikistan;TJK;2021;5;reported;2809;2906;93;10742;10002;11536
Tajikistan;TJK;2021;6;reported;2812;3296;480;11222;10457;12050
Tajikistan;TJK;2021;7;reported;2935;6804;3865;15087;14261;15918
Tajikistan;TJK;2021;8;reported;2720;4956;2232;17319;16480;18204
Tajikistan;TJK;2021;9;reported;2579;2886;303;17622;16778;18506
Tajikistan;TJK;2021;10;reported;2763;3071;304;17927;17064;18870
Tajikistan;TJK;2021;11;reported;3031;3296;261;18188;17296;19120
Tajikistan;TJK;2021;12;reported;3376;3039;-341;17847;16910;18793
Turkmenistan;TKM;2020;1;predicted;3348;3401;53;53;-803;1126
Turkmenistan;TKM;2020;2;predicted;3261;3254;-7;46;-1178;1530
Turkmenistan;TKM;2020;3;predicted;3185;3232;46;93;-1337;1765
Turkmenistan;TKM;2020;4;predicted;3100;3172;73;165;-1501;2003
Turkmenistan;TKM;2020;5;predicted;2951;3145;194;360;-1486;2362
Turkmenistan;TKM;2020;6;predicted;2858;3141;283;643;-1449;2965
Turkmenistan;TKM;2020;7;predicted;2823;3147;324;967;-1354;3475
Turkmenistan;TKM;2020;8;predicted;2884;3124;240;1207;-1252;3970
Turkmenistan;TKM;2020;9;predicted;2989;3209;220;1426;-1167;4232
Turkmenistan;TKM;2020;10;predicted;3130;3408;278;1705;-1129;4838
Turkmenistan;TKM;2020;11;predicted;3277;3693;416;2121;-1014;5474
Turkmenistan;TKM;2020;12;predicted;3410;3797;387;2507;-700;6224
Turkmenistan;TKM;2021;1;predicted;3396;3445;48;2556;-946;6450
Turkmenistan;TKM;2021;2;predicted;3315;3074;-242;2314;-1185;6238
Turkmenistan;TKM;2021;3;predicted;3236;3037;-198;2116;-1315;5977
Turkmenistan;TKM;2021;4;predicted;3150;3039;-110;2005;-1518;6070
Turkmenistan;TKM;2021;5;predicted;2993;2984;-8;1997;-1609;5983
Turkmenistan;TKM;2021;6;predicted;2903;2989;87;2083;-1583;6231
Turkmenistan;TKM;2021;7;predicted;2863;3046;183;2267;-1413;6461
Turkmenistan;TKM;2021;8;predicted;2927;3106;179;2446;-1455;6791
Turkmenistan;TKM;2021;9;predicted;3032;3194;162;2608;-1304;6970
Turkmenistan;TKM;2021;10;predicted;3177;3383;206;2814;-1102;7283
Turkmenistan;TKM;2021;11;predicted;3325;3702;377;3190;-978;7851
Turkmenistan;TKM;2021;12;predicted;3461;3901;440;3630;-775;8404
Timor-Leste;TLS;2020;1;predicted;640;652;12;12;-142;201
Timor-Leste;TLS;2020;2;predicted;638;633;-5;8;-236;278
Timor-Leste;TLS;2020;3;predicted;641;627;-14;-6;-319;329
Timor-Leste;TLS;2020;4;predicted;640;576;-64;-71;-409;311
Timor-Leste;TLS;2020;5;predicted;645;622;-23;-93;-478;304
Timor-Leste;TLS;2020;6;predicted;644;643;-1;-94;-528;352
Timor-Leste;TLS;2020;7;predicted;647;656;9;-85;-549;420
Timor-Leste;TLS;2020;8;predicted;646;661;16;-69;-531;460
Timor-Leste;TLS;2020;9;predicted;642;659;17;-53;-561;518
Timor-Leste;TLS;2020;10;predicted;641;644;2;-50;-575;549
Timor-Leste;TLS;2020;11;predicted;638;635;-3;-53;-614;568
Timor-Leste;TLS;2020;12;predicted;643;652;9;-45;-634;589
Timor-Leste;TLS;2021;1;predicted;651;654;3;-42;-652;615
Timor-Leste;TLS;2021;2;predicted;649;666;17;-25;-658;670
Timor-Leste;TLS;2021;3;predicted;652;635;-17;-42;-676;648
Timor-Leste;TLS;2021;4;predicted;652;660;8;-34;-721;685
Timor-Leste;TLS;2021;5;predicted;657;704;47;13;-674;772
Timor-Leste;TLS;2021;6;predicted;656;693;38;51;-690;815
Timor-Leste;TLS;2021;7;predicted;659;689;30;81;-673;869
Timor-Leste;TLS;2021;8;predicted;657;844;187;268;-521;1121
Timor-Leste;TLS;2021;9;predicted;655;842;187;455;-337;1349
Timor-Leste;TLS;2021;10;predicted;655;693;37;492;-358;1416
Timor-Leste;TLS;2021;11;predicted;650;664;14;507;-363;1447
Timor-Leste;TLS;2021;12;predicted;654;687;33;540;-380;1500
Tonga;TON;2020;1;predicted;52;53;1;1;-17;22
Tonga;TON;2020;2;predicted;52;51;-1;1;-27;30
Tonga;TON;2020;3;predicted;52;51;-1;0;-33;35
Tonga;TON;2020;4;predicted;52;49;-3;-3;-40;39
Tonga;TON;2020;5;predicted;52;50;-2;-5;-46;40
Tonga;TON;2020;6;predicted;53;52;-1;-6;-51;40
Tonga;TON;2020;7;predicted;53;52;-1;-7;-56;48
Tonga;TON;2020;8;predicted;53;52;-1;-8;-62;50
Tonga;TON;2020;9;predicted;53;53;0;-8;-61;55
Tonga;TON;2020;10;predicted;53;52;0;-8;-67;58
Tonga;TON;2020;11;predicted;52;52;0;-8;-70;61
Tonga;TON;2020;12;predicted;52;51;-1;-9;-73;60
Tonga;TON;2021;1;predicted;52;52;0;-9;-78;64
Tonga;TON;2021;2;predicted;52;53;1;-8;-78;67
Tonga;TON;2021;3;predicted;52;54;1;-6;-81;72
Tonga;TON;2021;4;predicted;52;54;2;-5;-83;74
Tonga;TON;2021;5;predicted;53;55;2;-3;-82;80
Tonga;TON;2021;6;predicted;53;55;2;-1;-81;86
Tonga;TON;2021;7;predicted;53;55;2;1;-85;87
Tonga;TON;2021;8;predicted;53;53;0;1;-87;90
Tonga;TON;2021;9;predicted;53;55;2;3;-84;95
Tonga;TON;2021;10;predicted;53;54;2;4;-86;99
Tonga;TON;2021;11;predicted;53;55;3;7;-85;105
Tonga;TON;2021;12;predicted;52;56;4;11;-85;111
Trinidad and Tobago;TTO;2020;1;predicted;787;810;24;24;-179;252
Trinidad and Tobago;TTO;2020;2;predicted;785;777;-8;15;-267;327
Trinidad and Tobago;TTO;2020;3;predicted;783;794;11;27;-340;397
Trinidad and Tobago;TTO;2020;4;predicted;778;796;18;45;-368;502
Trinidad and Tobago;TTO;2020;5;predicted;776;797;21;66;-407;574
Trinidad and Tobago;TTO;2020;6;predicted;779;832;54;120;-403;691
Trinidad and Tobago;TTO;2020;7;predicted;779;826;47;167;-420;775
Trinidad and Tobago;TTO;2020;8;predicted;777;870;93;260;-335;924
Trinidad and Tobago;TTO;2020;9;predicted;777;888;111;372;-300;1120
Trinidad and Tobago;TTO;2020;10;predicted;779;843;63;435;-268;1197
Trinidad and Tobago;TTO;2020;11;predicted;783;803;20;455;-296;1256
Trinidad and Tobago;TTO;2020;12;predicted;785;792;7;462;-345;1315
Trinidad and Tobago;TTO;2021;1;predicted;781;799;18;481;-354;1313
Trinidad and Tobago;TTO;2021;2;predicted;779;795;16;497;-336;1400
Trinidad and Tobago;TTO;2021;3;predicted;780;791;11;508;-344;1435
Trinidad and Tobago;TTO;2021;4;predicted;775;873;99;607;-296;1555
Trinidad and Tobago;TTO;2021;5;predicted;772;1164;392;999;95;1964
Trinidad and Tobago;TTO;2021;6;predicted;775;1177;403;1402;386;2395
